id,cedulaPostulante,numeroOpcion,nombreCarrera,tipoExamen,fecha,hora,lugar,aula,puntajeObtenido
,1101000684,1,Telecomunicaciones,ADMISION,2024-11-15,09:00,Campus Utpl,118,45.36
,1101000684,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-15,09:00,Campus Utpl,118,45.36
,1101000685,1,Administracion de Empresas,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,119,37.01
,1101000685,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,119,37.01
,1101000686,1,Ingenieria Ambiental,ADMISION,2024-11-15,14:00,Campus Utpl,120,32.44
,1101000686,2,Enfermeria,ADMISION,2024-11-15,14:00,Campus Utpl,120,32.44
,1101000687,1,Artes Escenicas,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,121,59.62
,1101000687,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,121,59.62
,1101000688,1,Enfermeria,ADMISION,2024-11-15,14:00,Campus Utpl,122,15.56
,1101000688,2,Artes Escenicas,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,122,15.56
,1101000689,1,Psicologia,ADMISION,2024-11-16,08:00,Campus Utpl,123,4.98
,1101000689,2,Comunicacion,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,123,4.98
,1101000690,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,124,27.21
,1101000690,2,Finanzas,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,124,27.21
,1101000691,1,Derecho,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,125,42.4
,1101000691,2,Arquitectura,ADMISION,2024-11-16,14:00,Campus Utpl,125,42.4
,1101000692,1,Administracion de Empresas,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,126,44.2
,1101000692,2,Finanzas,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,126,44.2
,1101000693,1,Ingenieria Ambiental,ADMISION,2024-11-16,14:00,Campus Utpl,127,21.56
,1101000693,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,14:00,Campus Utpl,127,21.56
,1101000694,1,Derecho,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,128,11.38
,1101000694,2,Artes Visuales,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,128,11.38
,1101000695,1,Economia,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,129,11.09
,1101000695,2,Enfermeria,ADMISION,2024-11-16,15:00,Campus Utpl,129,11.09
,1101000696,1,Psicologia,ADMISION,2024-11-15,11:00,Campus Utpl,101,67.85
,1101000696,2,Psicologia Clinica,ADMISION,2024-11-15,11:00,Campus Utpl,101,67.85
,1101000697,1,Psicologia,ADMISION,2024-11-16,10:00,Campus Utpl,102,52.69
,1101000697,2,Artes Escenicas,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,102,52.69
,1101000698,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,103,4.54
,1101000698,2,Derecho,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,103,4.54
,1101000699,1,Psicopedagogia,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,104,98.44
,1101000699,2,Psicologia Clinica,ADMISION,2024-11-16,08:00,Campus Utpl,104,98.44
,1101000700,1,Finanzas,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,105,0.77
,1101000700,2,Administracion de Empresas,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,105,0.77
,1101000701,1,Economia,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,106,94.53
,1101000701,2,Agropecuaria,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,106,94.53
,1101000702,1,Arquitectura,ADMISION,2024-11-15,10:00,Campus Utpl,107,76.42
,1101000702,2,Psicologia Clinica,ADMISION,2024-11-15,10:00,Campus Utpl,107,76.42
,1101000703,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,08:00,Campus Utpl,108,32.81
,1101000703,2,Comunicacion,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,108,32.81
,1101000704,1,Comunicacion,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,109,49.74
,1101000704,2,Telecomunicaciones,ADMISION,2024-11-15,11:00,Campus Utpl,109,49.74
,1101000705,1,Agropecuaria,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,110,17.57
,1101000705,2,Ingenieria Ambiental,ADMISION,2024-11-16,11:00,Campus Utpl,110,17.57
,1101000706,1,Ingenieria Ambiental,ADMISION,2024-11-15,09:00,Campus Utpl,111,53.26
,1101000706,2,Psicopedagogia,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,111,53.26
,1101000707,1,Agropecuaria,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,112,50.03
,1101000707,2,Psicologia Clinica,ADMISION,2024-11-16,15:00,Campus Utpl,112,50.03
,1101000708,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,113,80.62
,1101000708,2,Comunicacion,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,113,80.62
,1101000709,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,114,39.71
,1101000709,2,Nutricion y Dietetica,ADMISION,2024-11-16,15:00,Campus Utpl,114,39.71
,1101000710,1,Ingenieria Ambiental,ADMISION,2024-11-15,08:00,Campus Utpl,115,4.23
,1101000710,2,Nutricion y Dietetica,ADMISION,2024-11-15,08:00,Campus Utpl,115,4.23
,1101000711,1,Psicologia,ADMISION,2024-11-16,08:00,Campus Utpl,116,45.98
,1101000711,2,Ingenieria Ambiental,ADMISION,2024-11-16,08:00,Campus Utpl,116,45.98
,1101000712,1,Comunicacion,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,117,86.21
,1101000712,2,Arquitectura,ADMISION,2024-11-15,14:00,Campus Utpl,117,86.21
,1101000713,1,Marketing,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,118,42.93
,1101000713,2,Psicopedagogia,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,118,42.93
,1101000714,1,Educacion Basica,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,119,70.95
,1101000714,2,Economia,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,119,70.95
,1101000715,1,Geologia,ADMISION,2024-11-16,11:00,Campus Utpl,120,28.95
,1101000715,2,Arquitectura,ADMISION,2024-11-16,11:00,Campus Utpl,120,28.95
,1101000716,1,Administracion de Empresas,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,121,2.09
,1101000716,2,Agropecuaria,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,121,2.09
,1101000717,1,Psicopedagogia,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,122,17.19
,1101000717,2,Agropecuaria,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,122,17.19
,1101000718,1,Educacion Basica,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,123,46.01
,1101000718,2,Geologia,ADMISION,2024-11-15,15:00,Campus Utpl,123,46.01
,1101000719,1,Enfermeria,ADMISION,2024-11-16,08:00,Campus Utpl,124,91.98
,1101000719,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,08:00,Campus Utpl,124,91.98
,1101000720,1,Marketing,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,125,43.67
,1101000720,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,125,43.67
,1101000721,1,Administracion de Empresas,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,126,24.33
,1101000721,2,Artes Visuales,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,126,24.33
,1101000722,1,Ingenieria Civil,ADMISION,2024-11-15,08:00,Campus Utpl,127,40.04
,1101000722,2,Geologia,ADMISION,2024-11-15,08:00,Campus Utpl,127,40.04
,1101000723,1,Educacion Basica,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,128,39.58
,1101000723,2,Artes Visuales,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,128,39.58
,1101000724,1,Ingenieria Ambiental,ADMISION,2024-11-15,09:00,Campus Utpl,129,74.58
,1101000724,2,Geologia,ADMISION,2024-11-15,09:00,Campus Utpl,129,74.58
,1101000725,1,Geologia,ADMISION,2024-11-16,09:00,Campus Utpl,101,33.31
,1101000725,2,Psicopedagogia,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,101,33.31
,1101000726,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,102,7.64
,1101000726,2,Marketing,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,102,7.64
,1101000727,1,Arquitectura,ADMISION,2024-11-16,14:00,Campus Utpl,103,11.4
,1101000727,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,14:00,Campus Utpl,103,11.4
,1101000728,1,Ingenieria Civil,ADMISION,2024-11-15,10:00,Campus Utpl,104,19.39
,1101000728,2,Economia,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,104,19.39
,1101000729,1,Telecomunicaciones,ADMISION,2024-11-16,15:00,Campus Utpl,105,35.11
,1101000729,2,Medicina,ADMISION,2024-11-16,15:00,Campus Utpl,105,35.11
,1101000730,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-15,09:00,Campus Utpl,106,81.5
,1101000730,2,Biologia,ADMISION,2024-11-15,09:00,Campus Utpl,106,81.5
,1101000731,1,Economia,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,107,10.28
,1101000731,2,Biologia,ADMISION,2024-11-16,10:00,Campus Utpl,107,10.28
,1101000732,1,Administracion de Empresas,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,108,19.73
,1101000732,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,108,19.73
,1101000733,1,Derecho,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,109,15.29
,1101000733,2,Ingenieria Civil,ADMISION,2024-11-16,15:00,Campus Utpl,109,15.29
,1101000734,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,110,7.54
,1101000734,2,Telecomunicaciones,ADMISION,2024-11-15,15:00,Campus Utpl,110,7.54
,1101000735,1,Bioquimica y Farmacia,ADMISION,2024-11-16,14:00,Campus Utpl,111,49.41
,1101000735,2,Artes Visuales,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,111,49.41
,1101000736,1,Ingenieria Ambiental,ADMISION,2024-11-15,11:00,Campus Utpl,112,75.99
,1101000736,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,11:00,Campus Utpl,112,75.99
,1101000737,1,Derecho,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,113,68.11
,1101000737,2,Administracion de Empresas,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,113,68.11
,1101000738,1,Psicologia Clinica,ADMISION,2024-11-15,14:00,Campus Utpl,114,64.3
,1101000738,2,Enfermeria,ADMISION,2024-11-15,14:00,Campus Utpl,114,64.3
,1101000739,1,Ingenieria Ambiental,ADMISION,2024-11-16,15:00,Campus Utpl,115,32.32
,1101000739,2,Agropecuaria,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,115,32.32
,1101000740,1,Alimentos,ADMISION,2024-11-15,11:00,Campus Utpl,116,31.61
,1101000740,2,Biologia,ADMISION,2024-11-15,11:00,Campus Utpl,116,31.61
,1101000741,1,Biologia,ADMISION,2024-11-16,11:00,Campus Utpl,117,6.83
,1101000741,2,Geologia,ADMISION,2024-11-16,11:00,Campus Utpl,117,6.83
,1101000742,1,Derecho,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,118,63.14
,1101000742,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,10:00,Campus Utpl,118,63.14
,1101000743,1,Ingenieria Ambiental,ADMISION,2024-11-16,10:00,Campus Utpl,119,59.14
,1101000743,2,Agropecuaria,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,119,59.14
,1101000744,1,Arquitectura,ADMISION,2024-11-15,10:00,Campus Utpl,120,50.73
,1101000744,2,Nutricion y Dietetica,ADMISION,2024-11-15,10:00,Campus Utpl,120,50.73
,1101000745,1,Psicologia Clinica,ADMISION,2024-11-16,08:00,Campus Utpl,121,46.17
,1101000745,2,Arquitectura,ADMISION,2024-11-16,08:00,Campus Utpl,121,46.17
,1101000746,1,Derecho,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,122,5.69
,1101000746,2,Psicologia Clinica,ADMISION,2024-11-15,10:00,Campus Utpl,122,5.69
,1101000747,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,08:00,Campus Utpl,123,7.67
,1101000747,2,Derecho,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,123,7.67
,1101000748,1,Artes Visuales,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,124,61.5
,1101000748,2,Administracion de Empresas,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,124,61.5
,1101000749,1,Alimentos,ADMISION,2024-11-16,14:00,Campus Utpl,125,38.45
,1101000749,2,Ingenieria Civil,ADMISION,2024-11-16,14:00,Campus Utpl,125,38.45
,1101000750,1,Medicina,ADMISION,2024-11-15,15:00,Campus Utpl,126,55.43
,1101000750,2,Alimentos,ADMISION,2024-11-15,15:00,Campus Utpl,126,55.43
,1101000751,1,Psicologia,ADMISION,2024-11-16,11:00,Campus Utpl,127,89.59
,1101000751,2,Artes Escenicas,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,127,89.59
,1101000752,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,128,90.9
,1101000752,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,128,90.9
,1101000753,1,Marketing,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,129,65.18
,1101000753,2,Derecho,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,129,65.18
,1101000754,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,14:00,Campus Utpl,101,60.5
,1101000754,2,Psicopedagogia,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,101,60.5
,1101000755,1,Biologia,ADMISION,2024-11-16,08:00,Campus Utpl,102,15.09
,1101000755,2,Ingenieria Ambiental,ADMISION,2024-11-16,08:00,Campus Utpl,102,15.09
,1101000756,1,Alimentos,ADMISION,2024-11-15,10:00,Campus Utpl,103,45.05
,1101000756,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-15,10:00,Campus Utpl,103,45.05
,1101000757,1,Administracion de Empresas,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,104,98.24
,1101000757,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,104,98.24
,1101000758,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,105,50.45
,1101000758,2,Administracion de Empresas,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,105,50.45
,1101000759,1,Enfermeria,ADMISION,2024-11-16,15:00,Campus Utpl,106,3.91
,1101000759,2,Medicina,ADMISION,2024-11-16,15:00,Campus Utpl,106,3.91
,1101000760,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,107,43.78
,1101000760,2,Psicologia Clinica,ADMISION,2024-11-15,11:00,Campus Utpl,107,43.78
,1101000761,1,Educacion Basica,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,108,52.41
,1101000761,2,Marketing,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,108,52.41
,1101000762,1,Enfermeria,ADMISION,2024-11-15,10:00,Campus Utpl,109,15.87
,1101000762,2,Artes Visuales,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,109,15.87
,1101000763,1,Finanzas,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,110,91.79
,1101000763,2,Psicologia,ADMISION,2024-11-16,11:00,Campus Utpl,110,91.79
,1101000764,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,111,40.88
,1101000764,2,Alimentos,ADMISION,2024-11-15,10:00,Campus Utpl,111,40.88
,1101000765,1,Marketing,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,112,67.89
,1101000765,2,Geologia,ADMISION,2024-11-16,08:00,Campus Utpl,112,67.89
,1101000766,1,Agropecuaria,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,113,78.92
,1101000766,2,Finanzas,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,113,78.92
,1101000767,1,Ingenieria Ambiental,ADMISION,2024-11-16,10:00,Campus Utpl,114,33.46
,1101000767,2,Marketing,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,114,33.46
,1101000768,1,Marketing,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,115,9.45
,1101000768,2,Medicina,ADMISION,2024-11-15,15:00,Campus Utpl,115,9.45
,1101000769,1,Ingenieria Ambiental,ADMISION,2024-11-16,10:00,Campus Utpl,116,38.66
,1101000769,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,116,38.66
,1101000770,1,Arquitectura,ADMISION,2024-11-15,15:00,Campus Utpl,117,72.37
,1101000770,2,Geologia,ADMISION,2024-11-15,15:00,Campus Utpl,117,72.37
,1101000771,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,14:00,Campus Utpl,118,96.44
,1101000771,2,Artes Visuales,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,118,96.44
,1101000772,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,119,87.33
,1101000772,2,Bioquimica y Farmacia,ADMISION,2024-11-15,10:00,Campus Utpl,119,87.33
,1101000773,1,Finanzas,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,120,8.15
,1101000773,2,Educacion Basica,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,120,8.15
,1101000774,1,Administracion de Empresas,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,121,14.14
,1101000774,2,Nutricion y Dietetica,ADMISION,2024-11-15,10:00,Campus Utpl,121,14.14
,1101000775,1,Bioquimica y Farmacia,ADMISION,2024-11-16,15:00,Campus Utpl,122,31.02
,1101000775,2,Administracion de Empresas,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,122,31.02
,1101000776,1,Alimentos,ADMISION,2024-11-15,11:00,Campus Utpl,123,69.85
,1101000776,2,Educacion Basica,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,123,69.85
,1101000777,1,Finanzas,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,124,12.9
,1101000777,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,15:00,Campus Utpl,124,12.9
,1101000778,1,Arquitectura,ADMISION,2024-11-15,10:00,Campus Utpl,125,93.8
,1101000778,2,Medicina,ADMISION,2024-11-15,10:00,Campus Utpl,125,93.8
,1101000779,1,Economia,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,126,55.89
,1101000779,2,Ingenieria Civil,ADMISION,2024-11-16,15:00,Campus Utpl,126,55.89
,1101000780,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,127,79.17
,1101000780,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,127,79.17
,1101000781,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,15:00,Campus Utpl,128,67.01
,1101000781,2,Ingenieria Civil,ADMISION,2024-11-16,15:00,Campus Utpl,128,67.01
,1101000782,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,14:00,Campus Utpl,129,99.72
,1101000782,2,Marketing,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,129,99.72
,1101000783,1,Economia,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,101,9.35
,1101000783,2,Artes Escenicas,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,101,9.35
,1101000784,1,Geologia,ADMISION,2024-11-15,10:00,Campus Utpl,102,42.34
,1101000784,2,Arquitectura,ADMISION,2024-11-15,10:00,Campus Utpl,102,42.34
,1101000785,1,Artes Visuales,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,103,1.82
,1101000785,2,Psicopedagogia,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,103,1.82
,1101000786,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,104,18.03
,1101000786,2,Psicopedagogia,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,104,18.03
,1101000787,1,Ingenieria Ambiental,ADMISION,2024-11-16,11:00,Campus Utpl,105,34.17
,1101000787,2,Artes Escenicas,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,105,34.17
,1101000788,1,Biologia,ADMISION,2024-11-15,09:00,Campus Utpl,106,19.2
,1101000788,2,Psicologia,ADMISION,2024-11-15,09:00,Campus Utpl,106,19.2
,1101000789,1,Medicina,ADMISION,2024-11-16,10:00,Campus Utpl,107,15.49
,1101000789,2,Educacion Basica,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,107,15.49
,1101000790,1,Artes Visuales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,108,84.44
,1101000790,2,Alimentos,ADMISION,2024-11-15,08:00,Campus Utpl,108,84.44
,1101000791,1,Comunicacion,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,109,50.77
,1101000791,2,Ingenieria Ambiental,ADMISION,2024-11-16,14:00,Campus Utpl,109,50.77
,1101000792,1,Administracion de Empresas,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,110,83.51
,1101000792,2,Bioquimica y Farmacia,ADMISION,2024-11-15,14:00,Campus Utpl,110,83.51
,1101000793,1,Alimentos,ADMISION,2024-11-16,10:00,Campus Utpl,111,3.77
,1101000793,2,Medicina,ADMISION,2024-11-16,10:00,Campus Utpl,111,3.77
,1101000794,1,Telecomunicaciones,ADMISION,2024-11-15,14:00,Campus Utpl,112,87.64
,1101000794,2,Ingenieria Ambiental,ADMISION,2024-11-15,14:00,Campus Utpl,112,87.64
,1101000795,1,Arquitectura,ADMISION,2024-11-16,11:00,Campus Utpl,113,13.1
,1101000795,2,Geologia,ADMISION,2024-11-16,11:00,Campus Utpl,113,13.1
,1101000796,1,Marketing,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,114,15.43
,1101000796,2,Ingenieria Ambiental,ADMISION,2024-11-15,09:00,Campus Utpl,114,15.43
,1101000797,1,Enfermeria,ADMISION,2024-11-16,14:00,Campus Utpl,115,83.13
,1101000797,2,Telecomunicaciones,ADMISION,2024-11-16,14:00,Campus Utpl,115,83.13
,1101000798,1,Nutricion y Dietetica,ADMISION,2024-11-15,09:00,Campus Utpl,116,80.9
,1101000798,2,Enfermeria,ADMISION,2024-11-15,09:00,Campus Utpl,116,80.9
,1101000799,1,Artes Visuales,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,117,72.12
,1101000799,2,Psicologia,ADMISION,2024-11-16,08:00,Campus Utpl,117,72.12
,1101000800,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,118,41.09
,1101000800,2,Artes Escenicas,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,118,41.09
,1101000801,1,Comunicacion,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,119,71.96
,1101000801,2,Ingenieria Civil,ADMISION,2024-11-16,11:00,Campus Utpl,119,71.96
,1101000802,1,Arquitectura,ADMISION,2024-11-15,15:00,Campus Utpl,120,61.06
,1101000802,2,Psicopedagogia,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,120,61.06
,1101000803,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,121,78.38
,1101000803,2,Nutricion y Dietetica,ADMISION,2024-11-16,09:00,Campus Utpl,121,78.38
,1101000804,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,122,53.4
,1101000804,2,Economia,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,122,53.4
,1101000805,1,Educacion Basica,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,123,96.56
,1101000805,2,Nutricion y Dietetica,ADMISION,2024-11-16,11:00,Campus Utpl,123,96.56
,1101000806,1,Nutricion y Dietetica,ADMISION,2024-11-15,09:00,Campus Utpl,124,90.4
,1101000806,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,124,90.4
,1101000807,1,Comunicacion,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,125,36.78
,1101000807,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,14:00,Campus Utpl,125,36.78
,1101000808,1,Agropecuaria,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,126,98.44
,1101000808,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-15,11:00,Campus Utpl,126,98.44
,1101000809,1,Comunicacion,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,127,76.94
,1101000809,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,127,76.94
,1101000810,1,Alimentos,ADMISION,2024-11-15,11:00,Campus Utpl,128,50.29
,1101000810,2,Geologia,ADMISION,2024-11-15,11:00,Campus Utpl,128,50.29
,1101000811,1,Psicologia Clinica,ADMISION,2024-11-16,09:00,Campus Utpl,129,96.63
,1101000811,2,Biologia,ADMISION,2024-11-16,09:00,Campus Utpl,129,96.63
,1101000812,1,Ingenieria Civil,ADMISION,2024-11-15,09:00,Campus Utpl,101,80.13
,1101000812,2,Telecomunicaciones,ADMISION,2024-11-15,09:00,Campus Utpl,101,80.13
,1101000813,1,Psicologia,ADMISION,2024-11-16,08:00,Campus Utpl,102,87.3
,1101000813,2,Psicopedagogia,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,102,87.3
,1101000814,1,Ingenieria Ambiental,ADMISION,2024-11-15,10:00,Campus Utpl,103,64.12
,1101000814,2,Psicopedagogia,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,103,64.12
,1101000815,1,Psicologia,ADMISION,2024-11-16,08:00,Campus Utpl,104,55.45
,1101000815,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,104,55.45
,1101000816,1,Arquitectura,ADMISION,2024-11-15,14:00,Campus Utpl,105,71.14
,1101000816,2,Artes Visuales,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,105,71.14
,1101000817,1,Enfermeria,ADMISION,2024-11-16,10:00,Campus Utpl,106,85.12
,1101000817,2,Ingenieria Civil,ADMISION,2024-11-16,10:00,Campus Utpl,106,85.12
,1101000818,1,Ingenieria Ambiental,ADMISION,2024-11-15,09:00,Campus Utpl,107,8.39
,1101000818,2,Telecomunicaciones,ADMISION,2024-11-15,09:00,Campus Utpl,107,8.39
,1101000819,1,Educacion Basica,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,108,27.28
,1101000819,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,14:00,Campus Utpl,108,27.28
,1101000820,1,Enfermeria,ADMISION,2024-11-15,11:00,Campus Utpl,109,14.73
,1101000820,2,Biologia,ADMISION,2024-11-15,11:00,Campus Utpl,109,14.73
,1101000821,1,Artes Visuales,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,110,9.17
